,index,amazonIDs,Chroma Stft,Spectral Centroid,Spectral Bandwidth,Spectral Rolloff,ZCR,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,Genres
119,284,B0000003PW,0.31601794668100064,1544.3428665171625,1785.4757829821806,3050.231555667086,0.07558004184404024,-258.1575185586898,129.12901543650358,-24.216410539184707,37.42178791108806,1.6719639736341707,"Chicago Blues,Australia & New Zealand,Regional Blues,Pop,Texas Blues,Electric Blues,R&B,Modern Blues,World Music,Rock,Blues"
120,286,B0000003SW,0.27650120258889177,1610.7223811418135,1978.5296039410366,3359.3241310710137,0.062062360922987614,-318.88491119671625,107.91336654545464,4.003802620051552,29.07759335693897,2.9307346690839835,"Classic Country,Americana,Country,Pop,Traditional Folk,Outlaw Country,Folk, Classic Country,Americana,Country,Pop,Traditional Folk,Outlaw Country,Folk, Classic Country,Americana,Country,Pop,Traditional Folk,Outlaw Country,Folk, Classic Country,Americana,Country,Pop,Traditional Folk,Outlaw Country,Folk"
121,287,B0000003TG,0.2524788073539975,1114.497768530291,1505.6137903339718,1996.4212612470974,0.054215091669891635,-278.74918415423303,159.14001822724777,5.267042621035472,13.308265073382472,7.1177081972535845,"Classic Country,Contemporary Folk,Americana,Country,Pop,Traditional Folk,Neotraditional,Outlaw Country,Singer-Songwriters,Folk"
122,296,B0000003WN,0.32604035697692435,1319.2091380300176,1621.4749739931895,2470.2517293924147,0.06005103521671825,-143.45145520604615,160.10134326582894,-14.474713892835545,19.187674999168895,4.801924306701654,"Classic Country,Contemporary Folk,Country,Children's Music,Pop,Traditional Folk,Today's Country,Singer-Songwriters,Folk"
123,297,B0000003XA,0.4320262841441964,2815.9925026225765,2529.7937180548183,5517.758301537105,0.14197495404411764,-82.89317331224866,70.39340717785069,-6.596297065822292,29.966485505457676,9.93534810274148,"Reggae,Dub,Jazz,Dance & Electronic,Rap & Hip-Hop,World Music, Reggae,Dub,Jazz,Dance & Electronic,Rap & Hip-Hop,World Music, Reggae,Dub,Jazz,Dance & Electronic,Rap & Hip-Hop,World Music"
124,298,B0000003XL,0.3051085043268008,1774.6502496959365,1988.3607782886816,3400.6627699908086,0.07917563612616099,-146.30025158023614,111.89047201273323,-22.55872620895001,25.54132975550753,1.274882284551085,"Dance & Electronic,World Music,Pop,Reggae"
125,299,B0000003XT,0.3435536190997288,2206.3702019246825,2307.143822543432,4511.217165731424,0.09428035708526833,-121.36546496332704,95.3950984319734,-5.764081896715133,32.98798030331026,-0.5117801307207325,"Reggae,Dance Hall,World Music,Pop, Reggae,Dance Hall,World Music,Pop, Reggae,Dance Hall,World Music,Pop"
126,302,B0000003YW,0.3858779910986786,2342.4638930279684,2430.041214887889,4972.143267463236,0.0944101622968266,-129.46566452821818,85.4425033826767,-1.0065925174182708,30.250465371434487,2.2649840359810973,"Reggae,Jamaica,Dub,Pop,World Music,Caribbean & Cuba, Reggae,Jamaica,Dub,Pop,World Music,Caribbean & Cuba, Reggae,Jamaica,Dub,Pop,World Music,Caribbean & Cuba, Reggae,Jamaica,Dub,Pop,World Music,Caribbean & Cuba, Reggae,Jamaica,Dub,Pop,World Music,Caribbean & Cuba"
127,304,B000000405,0.36731009538063975,1797.2452048923294,2227.3942687126223,3984.2009080821886,0.0703495368130805,-138.63504192204633,116.54646993401356,14.704857711024609,28.128267508861033,-1.5166951974095977,"Alternative Rock,Reggae,Pop,Rocksteady,Ska,World Music,Caribbean & Cuba, Alternative Rock,Reggae,Pop,Rocksteady,Ska,World Music,Caribbean & Cuba"
128,306,B000000422,0.3166439565560118,1503.5480940313425,1777.6364306420364,2998.481868590364,0.07033064047987618,-125.5030782220386,136.06555778506072,-18.8208434614418,28.954416718279532,-3.591946535625902,"Alternative Rock,Reggae,Jamaica,Pop,Rocksteady,Ska,World Music,Caribbean & Cuba, Alternative Rock,Reggae,Jamaica,Pop,Rocksteady,Ska,World Music,Caribbean & Cuba"
129,307,B000000424,0.3264005536457207,2414.6039259495487,2237.0950693073887,4652.455200573239,0.12179669359520125,-40.77794909277032,79.97083805435231,-32.87560070812943,32.4467561417354,7.074965275096398,"Reggae,Dance Hall,Soul,Pop,R&B,World Music,Blues,Caribbean & Cuba"
130,309,B00000042W,0.4147971038336686,2845.7049508251557,2822.9302774259277,6455.160966524768,0.1225555703366873,-118.93689930831086,66.25661357593475,10.806571832099731,30.81118512357049,14.0392681896966,"Reggae,World Music,Pop,Rocksteady"
131,310,B00000042X,0.3862889475394184,1635.9530813373106,1822.3424355869327,3329.179868904799,0.07308068683888029,-148.7219561584563,124.42842676997644,-20.683044862112922,48.99885736614063,3.9450308152173434,"Reggae,World Music,Rocksteady, Reggae,World Music,Rocksteady, Reggae,World Music,Rocksteady"
132,312,B00000044O,0.36642934755748974,2448.5372431805818,2778.6639903892383,5934.464115107393,0.0827440196884675,-95.79687765884348,87.69501806620079,13.164247806930964,14.545733094946469,8.730535612737489,"Reggae,Dance Hall,World Music,Pop"
133,313,B00000044Q,0.4131661281793468,2309.2330144480616,2490.796374556964,5098.282504716524,0.08720128676470587,-138.0246648649933,86.53231491989752,-3.7035234550476535,25.394067347457277,1.4005106393573756,"Alternative Rock,Reggae,Pop,Rocksteady,Ska,World Music,Jamaican Ska, Alternative Rock,Reggae,Pop,Rocksteady,Ska,World Music,Jamaican Ska, Alternative Rock,Reggae,Pop,Rocksteady,Ska,World Music,Jamaican Ska, Alternative Rock,Reggae,Pop,Rocksteady,Ska,World Music,Jamaican Ska, Alternative Rock,Reggae,Pop,Rocksteady,Ska,World Music,Jamaican Ska"
134,314,B000000459,0.4359472340825862,2909.6312702584873,2783.246023991659,6185.775928792569,0.12029103376547988,-199.36203555756688,58.778539695752144,19.86191337802823,40.051516796219,16.910742641752858,"Reggae,Dub,World Music,Pop, Reggae,Dub,World Music,Pop, Reggae,Dub,World Music,Pop, Reggae,Dub,World Music,Pop, Reggae,Dub,World Music,Pop"
135,315,B00000045F,0.36750195235919,1692.8046305232772,1717.1139175121136,3195.1140129160217,0.08959356254837461,-62.93032267019327,122.40147256521195,-45.525254007509744,51.86929074903987,12.500328548720454,"Alternative Rock,Reggae,Pop,Rocksteady,Ska,World Music,Jamaican Ska"
136,316,B00000045J,0.342040928282827,2112.698023829139,2152.6747126403397,4427.639893333979,0.10775747387770898,-109.76119651356736,103.35159440174179,-4.691201027936075,34.98119487809135,-5.7223687888317585,"Reggae,Jamaica,Tributes,Pop,Rocksteady,World Music,Caribbean & Cuba"
137,318,B000000462,0.3961570012794319,2770.185102212551,2780.853628376773,6107.163070820435,0.1058069943643576,-108.42957869912901,72.16754115263856,16.02441823067487,17.37931490449956,-2.4690675956771244,"Reggae,Dance Hall,Soul,Pop,R&B,World Music, Reggae,Dance Hall,Soul,Pop,R&B,World Music, Reggae,Dance Hall,Soul,Pop,R&B,World Music, Reggae,Dance Hall,Soul,Pop,R&B,World Music, Reggae,Dance Hall,Soul,Pop,R&B,World Music"
138,319,B00000046G,0.3132609106310862,2852.3790618523244,2757.6244198994787,5923.31418252951,0.13299617235874614,-83.01453566573322,77.66542276610356,-2.129515907543948,-6.3569304004069815,7.486569497062166,"Reggae,World Music,Pop"
139,320,B00000046R,0.3540742312961289,1712.4678509818575,2055.1897872388945,3547.078551301277,0.06704343435565016,-44.60007803883509,121.96376931848455,-5.696260297775872,30.820593184496012,-4.460268498948285,"Alternative Rock,Reggae,Jamaica,Pop,Dance & Electronic,Ska,World Music,Caribbean & Cuba,Jamaican Ska"
140,322,B00000048F,0.34356661689664925,1878.1811392270504,2252.9957702993424,4124.908390576626,0.08759092915537925,-110.831295766924,118.11929974706669,1.2532632696202672,16.642643306547825,-1.2880104053155628,"Blues, Blues, Electric Blues,Blues,Modern Blues,Regional Blues,Chicago Blues, Electric Blues,Blues,Modern Blues,Regional Blues,Chicago Blues"
141,324,B0000004AN,0.3459454970617846,1890.3704642027747,2061.9790294360105,3796.51037635449,0.09350510352167182,-132.743444119863,112.15339424718105,-21.40232941658155,36.83832633089156,7.06293371023013,"Electric Blues,Blues,Regional Blues,Pop,Chicago Blues"
142,327,B0000004CH,0.35013476474601474,2371.763742753837,2396.890966586377,4969.653282519836,0.11581660881869195,-166.81974757812088,87.47059194477751,-7.625876374240304,38.46516334363818,-0.2350737525611627,"Electric Blues,Blues,Modern Blues,Pop, Electric Blues,Blues,Modern Blues,Pop, Electric Blues,Blues,Modern Blues,Pop, Electric Blues,Blues,Modern Blues,Pop, Electric Blues,Blues,Modern Blues,Pop, Electric Blues,Blues,Modern Blues,Pop, Electric Blues,Blues,Modern Blues,Pop, Electric Blues,Blues,Modern Blues,Pop, Electric Blues,Blues,Modern Blues,Pop, Electric Blues,Blues,Modern Blues,Pop"
143,330,B0000004E0,0.3075583875357277,1825.4650901892348,2157.551695593978,3674.5777803308815,0.08084531612809598,-186.1832725798537,120.04105521637965,-8.911822188956142,15.171406676341784,1.2529259057610287,"Oldies,Baroque Pop,Pop,Psychedelic Rock,British Invasion,Rock,Classic Rock"
144,331,B0000004E1,0.4185411046763161,2058.7881370649948,2017.2408957856478,4326.740503458785,0.09859955495356038,-40.353522071281034,104.24570010111198,-23.972085042667626,54.98560106986481,-14.228468976403873,"Alternative Rock,Indie Rock,Indie & Lo-Fi,Special Interest,Pop,Adult Alternative,Rockabilly,Rock,American Alternative,Oldies & Retro"
145,333,B0000004FE,0.4106461709340293,1499.4475527042864,1616.0699214328274,2912.507388466283,0.07578412224264706,-162.33832632566634,145.50550916461663,-42.57500383178847,36.45730782875536,4.637805523387204,"Rock Guitarists,Oldies & Retro,Oldies,Pop,Rock, Rock Guitarists,Oldies & Retro,Oldies,Pop,Rock"
146,335,B0000004FO,0.5127270752171443,2649.158033076982,2293.8443881560033,5101.025404797249,0.15535469173277866,-32.001475789185875,76.22262936568383,-29.796058716999678,37.94027248728005,-2.5661325149050707,"Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore & Punk,Progressive Rock"
147,337,B0000004FT,0.4813073227587184,2744.036761041823,2365.368879151923,5233.8405739043155,0.1543836091694079,-43.3780667331729,69.953962927449,-28.326519986248737,37.16574921069945,-2.3325909377030802,"Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative,Progressive Rock"
148,338,B0000004FZ,0.4761956273976285,2363.652224098129,2220.092246403542,4611.4693372980355,0.13495698186758254,-125.07198654054321,93.1237637321987,-31.798337345052506,28.81110932438365,3.256002676658588,"Alternative Rock,Indie & Lo-Fi,Indie Rock,Rock, Alternative Rock,Indie & Lo-Fi,Indie Rock,Rock, Alternative Rock,Indie & Lo-Fi,Indie Rock,Rock, Alternative Rock,Indie & Lo-Fi,Indie Rock,Rock, Alternative Rock,Indie & Lo-Fi,Indie Rock,Rock, Alternative Rock,Indie & Lo-Fi,Indie Rock,Rock"
149,339,B0000004G5,0.5502083676268508,2952.100348583375,2426.944261342132,5621.608314595923,0.16708318061219932,-128.4276055381639,58.581386996694434,-24.914496232674995,43.427243585403964,2.493539036757334,"Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,Progressive Rock"
150,340,B0000004G8,0.4319668537989387,2747.737882641542,2279.900909637597,5289.6695292435525,0.16289278261768222,-108.74096283121891,78.61103642633464,-21.615146361832018,33.949735928488344,-1.7034547704616592,"Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Rock,American Alternative"
151,341,B0000004GD,0.53369108640299,2925.9068496350924,2336.1542311932863,5322.803924843992,0.192650132627064,-80.83887211633709,59.94423242686994,-27.885154185610627,49.52436643188086,5.077097649429569,"Alternative Rock,Australia & New Zealand,Indie Rock,Indie & Lo-Fi,Pop,World Music,Rock, Alternative Rock,Australia & New Zealand,Indie Rock,Indie & Lo-Fi,Pop,World Music,Rock, Alternative Rock,Australia & New Zealand,Indie Rock,Indie & Lo-Fi,Pop,World Music,Rock, Alternative Rock,Australia & New Zealand,Indie Rock,Indie & Lo-Fi,Pop,World Music,Rock, Alternative Rock,Australia & New Zealand,Indie Rock,Indie & Lo-Fi,Pop,World Music,Rock, Alternative Rock,Australia & New Zealand,Indie Rock,Indie & Lo-Fi,Pop,World Music,Rock"
152,343,B0000004GW,0.4299216359403016,2409.6334871066424,2170.7483629641215,4580.886402570738,0.1324026530684389,-91.97929458303757,84.70197591538783,-33.01715374765635,43.28831575254792,10.870129485949054,"Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock,American Alternative,Progressive Rock"
153,345,B0000004H6,0.4329263592029906,2810.282736690924,2383.1158912386586,5480.7918584014615,0.15775276239196334,-93.4537464881686,66.82983428815913,-28.220625195158238,33.11657803422566,1.3656364837806096,"Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock, Alternative Rock,Indie Rock,Indie & Lo-Fi,Pop,Adult Alternative,Rock"
154,346,B0000004HC,0.3985663115656885,2471.958972994859,2214.94667151487,4685.105003144351,0.14023585182111814,-137.38928959717632,81.69795937654423,-23.939474829013673,51.16379049428557,3.030502174591457,"Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Emo,Pop,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Emo,Pop,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Emo,Pop,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Emo,Pop,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Emo,Pop,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Emo,Pop,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Emo,Pop,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Emo,Pop,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Emo,Pop,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Emo,Pop,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Emo,Pop,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Emo,Pop,Rock,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Emo,Pop,Rock,Hardcore & Punk,Progressive Rock"
155,348,B0000004HK,0.4257936537999473,2047.444032686008,2103.1881989077715,4281.7685531757925,0.0954277424374355,-224.0820983339956,77.62226659046435,-13.692256327883165,38.625795730403716,9.379360191837868,"Alternative Rock,Indie Rock,Progressive,Indie & Lo-Fi,Pop,Rock,Progressive Rock, Alternative Rock,Indie Rock,Progressive,Indie & Lo-Fi,Pop,Rock,Progressive Rock, Alternative Rock,Indie Rock,Progressive,Indie & Lo-Fi,Pop,Rock,Progressive Rock, Alternative Rock,Indie Rock,Progressive,Indie & Lo-Fi,Pop,Rock,Progressive Rock, Alternative Rock,Indie Rock,Progressive,Indie & Lo-Fi,Pop,Rock,Progressive Rock, Alternative Rock,Indie Rock,Progressive,Indie & Lo-Fi,Pop,Rock,Progressive Rock, Alternative Rock,Indie Rock,Progressive,Indie & Lo-Fi,Pop,Rock,Progressive Rock, Alternative Rock,Indie Rock,Progressive,Indie & Lo-Fi,Pop,Rock,Progressive Rock, Alternative Rock,Indie Rock,Progressive,Indie & Lo-Fi,Pop,Rock,Progressive Rock"
156,349,B0000004HU,0.5070721925186338,2246.082162323869,2360.694625136143,4672.105081753096,0.09964792351973684,-68.77029770804579,92.87328425602051,-16.339237694322946,32.51853728939619,9.274141544317382,"Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Metal,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Metal,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Metal,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Metal,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Metal,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Metal,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Metal,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore,Hardcore & Punk,Progressive Rock, Alternative Rock,Progressive,Indie Rock,Indie & Lo-Fi,Metal,Pop,Adult Alternative,Post Hardcore,Rock,Hardcore,Hardcore & Punk,Progressive Rock"
157,350,B0000004HZ,0.4579557290828375,2140.203364759643,1897.1452087874802,4081.860873101296,0.1324887932146543,-57.69991105500257,112.66605472301407,-48.958292453614504,32.55154719344378,-9.347124922640212,"Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave, Alternative Rock,New Wave & Post-Punk,Rock,Pop,New Wave"
